Attribute,Commodity,Process,Period,Region,Vintage,TimeSlice,UserConstraint,Value,Scenario,Variable,ProcessGroup,Description,CommodityGroup,SectorGroup,Sector,EndUse
VAR_FOut,C_WSR-OTH,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.591052833,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,Electronics and Other Electrical Uses
VAR_FOut,C_WSR-RF,IMPDEMZ,2030,NI,2030,ANNUAL,-,6.758494596,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,Refrigeration
VAR_FOut,C_WSR-SC,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.7126372085,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,Space Cooling
VAR_FOut,C_WSR-SH,IMPDEMZ,2030,NI,2030,ANNUAL,-,2.72436876482167,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,C_WSR-WH,IMPDEMZ,2030,NI,2030,ANNUAL,-,1.316788520775,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,DARY-ACOMP-COMP_AIR,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0702719150000005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Compressed Air
VAR_FOut,DARY-BOILR-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,3.66764358331,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,DARY-BOILR-PH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,2.46472985584,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,DARY-BOILR-WH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,4.20654160436999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,DARY-FAN-FAN,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.371299263125,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Fans
VAR_FOut,DARY-FRIDG-FRIDG,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.236491748499999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Refrigeration
VAR_FOut,DARY-HEATX-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0599950642118243,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,DARY-HEATX-WH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0828503280622083,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,DARY-LIGHT-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0875961940000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Lighting
VAR_FOut,DARY-MOTOR-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.1119176856,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Motive Power, Stationary"
VAR_FOut,DARY-PUMP-PUMP,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.3171520674,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Pumping
VAR_FOut,DARY-SH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.110725986,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,DD-CH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,1.18722708182391,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Intermediate Heat (100-300 C), Cooking"
VAR_FOut,DD-C_DRY,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0257163319367104,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (<100 C), Clothes Drying"
VAR_FOut,DD-C_WASH,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0487868330359262,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (<100 C), Clothes Washing"
VAR_FOut,DD-D_WASH,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0519687673134334,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (< 100 C), Dishwashers"
VAR_FOut,DD-ELCTR,IMPDEMZ,2030,NI,2030,ANNUAL,-,5.93004972472064,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,Electronics and Other Electrical Uses
VAR_FOut,DD-FRIDG,IMPDEMZ,2030,NI,2030,ANNUAL,-,2.50815712935321,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,Refrigeration
VAR_FOut,DD-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.430891963098921,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,Lighting
VAR_FOut,DD-MTV_MOB,IMPDEMZ,2030,NI,2030,ANNUAL,-,1.24360075342535,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Motive Power, Mobile"
VAR_FOut,DD-S_COOL,IMPDEMZ,2030,NI,2030,ANNUAL,-,1.45105827276244,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,Space Cooling
VAR_FOut,DD-S_HEAT,IMPDEMZ,2030,NI,2030,ANNUAL,-,10.6380236182972,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,DD-WH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,3.90319518983992,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,FOOD-ACOMP-COMP_AIR,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0257997906250005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Compressed Air
VAR_FOut,FOOD-BOILR-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,1.45628465101,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,FOOD-BOILR-PH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.1068561144,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,FOOD-BOILR-WH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.12987111963,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,FOOD-ELCTR-ELCTR,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0592937800000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Electronics and Other Electrical Uses
VAR_FOut,FOOD-FRIDG-FRIDG,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.216406288,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Refrigeration
VAR_FOut,FOOD-IOVEN-CH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.13055596232,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Intermediate Heat (100-300 C), Cooking"
VAR_FOut,FOOD-LIGHT-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.098296163,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Lighting
VAR_FOut,FOOD-MOTOR-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.4746800394,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Motive Power, Stationary"
VAR_FOut,FOOD-PUMP-PUMP,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0905814084,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Pumping
VAR_FOut,FOOD-SH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0378538313516175,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,JD-CH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.230438536734024,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Intermediate Heat (100-300 C), Cooking"
VAR_FOut,JD-C_DRY,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0049914915119337,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (<100 C), Clothes Drying"
VAR_FOut,JD-C_WASH,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0094694322499909,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (<100 C), Clothes Washing"
VAR_FOut,JD-D_WASH,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0100870396901497,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (< 100 C), Dishwashers"
VAR_FOut,JD-ELCTR,IMPDEMZ,2030,NI,2030,ANNUAL,-,1.15101146380968,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Electronics and Other Electrical Uses
VAR_FOut,JD-FRIDG,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.486828566864597,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Refrigeration
VAR_FOut,JD-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0836353171075104,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Lighting
VAR_FOut,JD-MTV_MOB,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.241380560036091,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Motive Power, Mobile"
VAR_FOut,JD-S_COOL,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.281647673145629,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Space Cooling
VAR_FOut,JD-WH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.757602822496435,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,MEAT-BOILR-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.53492770149,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MEAT-BOILR-WH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.913772978159999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,MEAT-FRIDG-FRIDG,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.262516758,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,Refrigeration
VAR_FOut,MEAT-HEATR-WH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0090833843599378,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,MEAT-LIGHT-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.052484355,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,Lighting
VAR_FOut,MEAT-MOTOR-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.2967265413,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Motive Power, Stationary"
VAR_FOut,METH-BOILR-PH_HIGH,IMPDEMZ,2030,NI,2030,ANNUAL,-,14.281189307,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Methanol,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,METH-FDSTK-FDSTK,IMPDEMZ,2030,NI,2030,ANNUAL,-,24.560897858,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Methanol,Feedstock
VAR_FOut,MINE-BOILR-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0995511228600003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MINE-ELCTR-ELCTR,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0075598600000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,Electronics and Other Electrical Uses
VAR_FOut,MINE-ENGIN-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0238724696000006,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Motive Power, Stationary"
VAR_FOut,MINE-ICENG-MTV_MOB,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.13039003775,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Motive Power, Mobile"
VAR_FOut,MINE-LIGHT-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.031158568,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,Lighting
VAR_FOut,MINE-MOTOR-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.3414927096,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Motive Power, Stationary"
VAR_FOut,MNRL-BOILR-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0779533337100003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MNRL-BOILR-PH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.18189393978,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,MNRL-FURNC-PH_HIGH,IMPDEMZ,2030,NI,2030,ANNUAL,-,1.7734921848,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,MNRL-FURNC-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0142517648000004,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MNRL-LIGHT-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0029943340000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,Lighting
VAR_FOut,MNRL-MOTOR-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.4395677517,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"Motive Power, Stationary"
VAR_FOut,MNRL-PUMP-PUMP,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0029663130000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,Pumping
VAR_FOut,OTHR-BOILR-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,2.60150933175,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,OTHR-BOILR-PH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0377537959400001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,OTHR-ELCTR-ELCTR,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0208865440000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Electronics and Other Electrical Uses
VAR_FOut,OTHR-FURNC-PH_HIGH,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.474290508800001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,OTHR-HEATR-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0359573128071297,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,OTHR-HEATR-PH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.013279478656762,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,OTHR-ICENG-MTV_MOB,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.45239736675,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Motive Power, Mobile"
VAR_FOut,OTHR-LIGHT-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0944139210000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Lighting
VAR_FOut,OTHR-MOTOR-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.8634192714,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Motive Power, Stationary"
VAR_FOut,OTHR-PUMP-PUMP,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.7709209032,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Pumping
VAR_FOut,OTHR-SH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0210386624000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,PULP-ACOMP-COMP_AIR,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0026814812500007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Compressed Air
VAR_FOut,PULP-BOILR-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,4.66862075693999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,PULP-BURNR-PH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0602155175999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,PULP-ELCTR-ELCTR,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.000791574,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Electronics and Other Electrical Uses
VAR_FOut,PULP-FAN-FAN,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0088819150000006,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Fans
VAR_FOut,PULP-FURNC-PH_HIGH,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.3040468928,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,PULP-HEATX-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,2.50080431626625,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,PULP-LIGHT-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.002748851,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Lighting
VAR_FOut,PULP-MOTOR-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.037895067,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Motive Power, Stationary"
VAR_FOut,PULP-PUMP-PUMP,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0314821584000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Pumping
VAR_FOut,PULP-REFIN-REFIN,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.143410365,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Refiners
VAR_FOut,PULP-SH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0001499512,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,STEEL-BOILR-WH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0041419917000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,STEEL-BURNR-PH_INT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0210681744000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,STEEL-ELCTR-ELCTR,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.158034996,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Electronics and Other Electrical Uses
VAR_FOut,STEEL-FDSTK-FDSTK,IMPDEMZ,2030,NI,2030,ANNUAL,-,11.508,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Feedstock
VAR_FOut,STEEL-FRIDG-FRIDG,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0925811495000006,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Refrigeration
VAR_FOut,STEEL-FURNC-ISTEEL,IMPDEMZ,2030,NI,2030,ANNUAL,-,1.3860833616,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Iron and Steel Manufacturing
VAR_FOut,STEEL-FURNC-PH_HIGH,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.7263017944,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,STEEL-HEATR-PH_LOW,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.00469608992315,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,STEEL-IOVEN-PH_HIGH,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0707076685,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,STEEL-LIGHT-LIGHT,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0647451630000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Lighting
VAR_FOut,STEEL-MOTOR-ISTEEL,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.552042603,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Iron and Steel Manufacturing
VAR_FOut,STEEL-MOTOR-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.7124557797,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Motive Power, Stationary"
VAR_FOut,T_F_Rail,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.318717554071855,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Rail Transport,Freight Rail
VAR_FOut,T_P_Rail,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.11106232426224,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Rail Transport,Passenger Rail
VAR_FOut,UREA -BOILR-PH_HIGH,IMPDEMZ,2030,NI,2030,ANNUAL,-,1.145865511,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Urea,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,UREA -COMPR-MTV_STA,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.629045025,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Urea,"Motive Power, Stationary"
VAR_FOut,UREA -FDSTK-FDSTK,IMPDEMZ,2030,NI,2030,ANNUAL,-,2.475533116,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Urea,Feedstock
VAR_FOut,WOOD-ACOMP-COMP_AIR,IMPDEMZ,2030,NI,2030,ANNUAL,-,0.0482112706250005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Compressed Air
